travelCode,userCode,name,place,days,price,total,date,year,month,day
121842,1208,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-02-20,2020,2,20
121843,1208,Hotel BD,Natal (RN),4,242.88,971.52,2020-02-27,2020,2,27
121845,1208,Hotel BD,Natal (RN),1,242.88,242.88,2020-03-12,2020,3,12
121846,1208,Hotel K,Salvador (BH),3,263.41,790.23,2020-03-19,2020,3,19
121848,1208,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-02,2020,4,2
121852,1208,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-04-30,2020,4,30
121854,1208,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-05-14,2020,5,14
121857,1208,Hotel AU,Recife (PE),2,312.83,625.66,2020-06-04,2020,6,4
121859,1208,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-06-18,2020,6,18
121860,1208,Hotel AU,Recife (PE),1,312.83,312.83,2020-06-25,2020,6,25
121868,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-08-20,2020,8,20
121869,1208,Hotel BD,Natal (RN),4,242.88,971.52,2020-08-27,2020,8,27
121871,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-09-10,2020,9,10
121873,1208,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-09-24,2020,9,24
121874,1208,Hotel AU,Recife (PE),2,312.83,625.66,2020-10-01,2020,10,1
121876,1208,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-10-15,2020,10,15
121881,1208,Hotel Z,Aracaju (SE),4,208.04,832.16,2020-11-19,2020,11,19
121882,1208,Hotel K,Salvador (BH),2,263.41,526.82,2020-11-26,2020,11,26
121885,1208,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-12-17,2020,12,17
121887,1208,Hotel AU,Recife (PE),2,312.83,625.66,2020-12-31,2020,12,31
121889,1208,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-01-14,2021,1,14
121895,1208,Hotel K,Salvador (BH),3,263.41,790.23,2021-02-25,2021,2,25
121896,1208,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-03-04,2021,3,4
121897,1208,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-03-11,2021,3,11
121901,1209,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-09-26,2019,9,26
121902,1209,Hotel Z,Aracaju (SE),4,208.04,832.16,2019-10-03,2019,10,3
121903,1209,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-10,2019,10,10
121907,1209,Hotel AU,Recife (PE),2,312.83,625.66,2019-11-07,2019,11,7
121910,1209,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2019-11-28,2019,11,28
121912,1209,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-12-12,2019,12,12
121913,1209,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-19,2019,12,19
121916,1209,Hotel AU,Recife (PE),1,312.83,312.83,2020-01-09,2020,1,9
121920,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-09-26,2019,9,26
121921,1210,Hotel K,Salvador (BH),1,263.41,263.41,2019-10-03,2019,10,3
121926,1210,Hotel BW,Campo Grande (MS),4,60.39,241.56,2019-11-07,2019,11,7
121929,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-11-28,2019,11,28
121931,1210,Hotel K,Salvador (BH),1,263.41,263.41,2019-12-12,2019,12,12
121942,1210,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-02-27,2020,2,27
121943,1210,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-03-05,2020,3,5
121945,1210,Hotel BD,Natal (RN),3,242.88,728.64,2020-03-19,2020,3,19
121947,1210,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-04-02,2020,4,2
121948,1210,Hotel BD,Natal (RN),3,242.88,728.64,2020-04-09,2020,4,9
121951,1210,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-30,2020,4,30
121952,1210,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-07,2020,5,7
121959,1210,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-06-25,2020,6,25
121963,1210,Hotel AU,Recife (PE),3,312.83,938.49,2020-07-23,2020,7,23
121965,1210,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-06,2020,8,6
121968,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2020-08-27,2020,8,27
121971,1210,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-09-17,2020,9,17
121972,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-09-24,2020,9,24
121976,1210,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-10-22,2020,10,22
121977,1210,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-10-29,2020,10,29
121978,1210,Hotel K,Salvador (BH),1,263.41,263.41,2020-11-05,2020,11,5
121982,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-12-03,2020,12,3
121985,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-24,2020,12,24
121987,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-01-07,2021,1,7
121989,1210,Hotel K,Salvador (BH),1,263.41,263.41,2021-01-21,2021,1,21
121992,1210,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-02-11,2021,2,11
121996,1210,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-03-11,2021,3,11
121998,1210,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-03-25,2021,3,25
122002,1210,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-04-22,2021,4,22
122005,1210,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-05-13,2021,5,13
122006,1210,Hotel BP,Brasilia (DF),1,247.62,247.62,2021-05-20,2021,5,20
122010,1210,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-06-17,2021,6,17
122019,1210,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-08-19,2021,8,19
122020,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-08-26,2021,8,26
122025,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-09-30,2021,9,30
122035,1210,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-12-09,2021,12,9
122036,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2021-12-16,2021,12,16
122037,1210,Hotel BD,Natal (RN),2,242.88,485.76,2021-12-23,2021,12,23
122038,1210,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-12-30,2021,12,30
122042,1210,Hotel BW,Campo Grande (MS),2,60.39,120.78,2022-01-27,2022,1,27
122043,1210,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-02-03,2022,2,3
122046,1210,Hotel BD,Natal (RN),1,242.88,242.88,2022-02-24,2022,2,24
122052,1210,Hotel K,Salvador (BH),3,263.41,790.23,2022-04-07,2022,4,7
122054,1210,Hotel BP,Brasilia (DF),2,247.62,495.24,2022-04-21,2022,4,21
122057,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-05-12,2022,5,12
122074,1210,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-09-08,2022,9,8
122076,1210,Hotel BD,Natal (RN),4,242.88,971.52,2022-09-22,2022,9,22
122078,1210,Hotel K,Salvador (BH),2,263.41,526.82,2022-10-06,2022,10,6
122079,1210,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-10-13,2022,10,13
122081,1210,Hotel BD,Natal (RN),2,242.88,485.76,2022-10-27,2022,10,27
122082,1210,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-11-03,2022,11,3
122089,1211,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-11-07,2019,11,7
122092,1211,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-11-28,2019,11,28
122099,1211,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-01-16,2020,1,16
122100,1211,Hotel BD,Natal (RN),1,242.88,242.88,2020-01-23,2020,1,23
122122,1211,Hotel AU,Recife (PE),2,312.83,625.66,2020-06-25,2020,6,25
122124,1211,Hotel K,Salvador (BH),4,263.41,1053.64,2020-07-09,2020,7,9
122126,1211,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-23,2020,7,23
122127,1212,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2019-09-26,2019,9,26
122128,1212,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-03,2019,10,3
122130,1212,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2019-10-17,2019,10,17
122133,1212,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2019-11-07,2019,11,7
122137,1212,Hotel K,Salvador (BH),3,263.41,790.23,2019-12-05,2019,12,5
122140,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-12-26,2019,12,26
122147,1212,Hotel BD,Natal (RN),2,242.88,485.76,2020-02-13,2020,2,13
122149,1212,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-02-27,2020,2,27
122153,1212,Hotel K,Salvador (BH),1,263.41,263.41,2020-03-26,2020,3,26
122154,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-04-02,2020,4,2
122162,1212,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-05-28,2020,5,28
122163,1212,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-06-04,2020,6,4
122164,1212,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-06-11,2020,6,11
122165,1212,Hotel AU,Recife (PE),2,312.83,625.66,2020-06-18,2020,6,18
122169,1212,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-07-16,2020,7,16
122172,1212,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-08-06,2020,8,6
122175,1212,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-08-27,2020,8,27
122176,1212,Hotel AU,Recife (PE),3,312.83,938.49,2020-09-03,2020,9,3
122179,1212,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-09-24,2020,9,24
122185,1212,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-11-05,2020,11,5
122186,1212,Hotel K,Salvador (BH),3,263.41,790.23,2020-11-12,2020,11,12
122187,1212,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-11-19,2020,11,19
122188,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-11-26,2020,11,26
122192,1212,Hotel K,Salvador (BH),4,263.41,1053.64,2020-12-24,2020,12,24
122197,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2021-01-28,2021,1,28
122201,1212,Hotel BD,Natal (RN),3,242.88,728.64,2021-02-25,2021,2,25
122202,1212,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-03-04,2021,3,4
122205,1212,Hotel AU,Recife (PE),3,312.83,938.49,2021-03-25,2021,3,25
122206,1212,Hotel BW,Campo Grande (MS),1,60.39,60.39,2021-04-01,2021,4,1
122208,1212,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-04-15,2021,4,15
122209,1212,Hotel K,Salvador (BH),3,263.41,790.23,2021-04-22,2021,4,22
122216,1212,Hotel AU,Recife (PE),4,312.83,1251.32,2021-06-10,2021,6,10
122220,1212,Hotel BD,Natal (RN),4,242.88,971.52,2021-07-08,2021,7,8
122224,1212,Hotel AU,Recife (PE),1,312.83,312.83,2021-08-05,2021,8,5
122225,1212,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-08-12,2021,8,12
122229,1212,Hotel BD,Natal (RN),4,242.88,971.52,2021-09-09,2021,9,9
122234,1212,Hotel K,Salvador (BH),3,263.41,790.23,2021-10-14,2021,10,14
122235,1212,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2021-10-21,2021,10,21
122245,1212,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-12-30,2021,12,30
122246,1212,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-01-06,2022,1,6
122247,1212,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-01-13,2022,1,13
122252,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-02-17,2022,2,17
122256,1212,Hotel K,Salvador (BH),1,263.41,263.41,2022-03-17,2022,3,17
122258,1212,Hotel BD,Natal (RN),3,242.88,728.64,2022-03-31,2022,3,31
122260,1212,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2022-04-14,2022,4,14
122261,1212,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-04-21,2022,4,21
122263,1212,Hotel BD,Natal (RN),4,242.88,971.52,2022-05-05,2022,5,5
122264,1212,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-05-12,2022,5,12
122271,1212,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-06-30,2022,6,30
122277,1212,Hotel Z,Aracaju (SE),2,208.04,416.08,2022-08-11,2022,8,11
122280,1212,Hotel K,Salvador (BH),3,263.41,790.23,2022-09-01,2022,9,1
122282,1213,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-09-26,2019,9,26
122284,1213,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-10,2019,10,10
122288,1213,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-11-07,2019,11,7
122293,1213,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2019-12-12,2019,12,12
122299,1213,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-01-23,2020,1,23
122301,1213,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-02-06,2020,2,6
122302,1213,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2020-02-13,2020,2,13
122304,1213,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-02-27,2020,2,27
122313,1213,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-30,2020,4,30
122317,1213,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-05-28,2020,5,28
122325,1213,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-07-23,2020,7,23
122330,1213,Hotel AU,Recife (PE),4,312.83,1251.32,2020-08-27,2020,8,27
122332,1213,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-09-10,2020,9,10
122333,1213,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-09-17,2020,9,17
122334,1213,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-09-24,2020,9,24
122336,1213,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-10-08,2020,10,8
122337,1213,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-10-15,2020,10,15
122345,1213,Hotel BD,Natal (RN),2,242.88,485.76,2020-12-10,2020,12,10
122346,1213,Hotel AU,Recife (PE),3,312.83,938.49,2020-12-17,2020,12,17
122348,1213,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-31,2020,12,31
122356,1213,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-02-25,2021,2,25
122363,1213,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-04-15,2021,4,15
122366,1213,Hotel Z,Aracaju (SE),3,208.04,624.12,2021-05-06,2021,5,6
122369,1213,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2021-05-27,2021,5,27
122370,1213,Hotel K,Salvador (BH),1,263.41,263.41,2021-06-03,2021,6,3
122379,1213,Hotel K,Salvador (BH),4,263.41,1053.64,2021-08-05,2021,8,5
122380,1213,Hotel K,Salvador (BH),2,263.41,526.82,2021-08-12,2021,8,12
122391,1213,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-10-28,2021,10,28
122394,1213,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2021-11-18,2021,11,18
122399,1213,Hotel BD,Natal (RN),2,242.88,485.76,2021-12-23,2021,12,23
122400,1213,Hotel Z,Aracaju (SE),1,208.04,208.04,2021-12-30,2021,12,30
122404,1213,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-01-27,2022,1,27
122412,1213,Hotel Z,Aracaju (SE),4,208.04,832.16,2022-03-24,2022,3,24
122434,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-01-16,2020,1,16
122435,1214,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-01-23,2020,1,23
122437,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-02-06,2020,2,6
122442,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-03-12,2020,3,12
122449,1214,Hotel K,Salvador (BH),2,263.41,526.82,2020-04-30,2020,4,30
122450,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-05-07,2020,5,7
122452,1214,Hotel BD,Natal (RN),4,242.88,971.52,2020-05-21,2020,5,21
122453,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-05-28,2020,5,28
122455,1214,Hotel K,Salvador (BH),1,263.41,263.41,2020-06-11,2020,6,11
122458,1214,Hotel AU,Recife (PE),4,312.83,1251.32,2020-07-02,2020,7,2
122459,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,2020-07-09,2020,7,9
122460,1214,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-07-16,2020,7,16
122461,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-07-23,2020,7,23
122464,1214,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-08-13,2020,8,13
122466,1214,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-08-27,2020,8,27
122467,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-09-03,2020,9,3
122470,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,2020-09-24,2020,9,24
122475,1214,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2020-10-29,2020,10,29
122477,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-11-12,2020,11,12
122480,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-12-03,2020,12,3
122481,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-12-10,2020,12,10
122483,1214,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-12-24,2020,12,24
122484,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2020-12-31,2020,12,31
122486,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-01-14,2021,1,14
122487,1214,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2021-01-21,2021,1,21
122489,1214,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2021-02-04,2021,2,4
122490,1214,Hotel BW,Campo Grande (MS),4,60.39,241.56,2021-02-11,2021,2,11
122493,1214,Hotel AU,Recife (PE),4,312.83,1251.32,2021-03-04,2021,3,4
122496,1214,Hotel BD,Natal (RN),4,242.88,971.52,2021-03-25,2021,3,25
122499,1214,Hotel AU,Recife (PE),4,312.83,1251.32,2021-04-15,2021,4,15
122503,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-05-13,2021,5,13
122509,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-06-24,2021,6,24
122511,1214,Hotel AU,Recife (PE),1,312.83,312.83,2021-07-08,2021,7,8
122517,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-08-19,2021,8,19
122518,1214,Hotel Z,Aracaju (SE),2,208.04,416.08,2021-08-26,2021,8,26
122519,1214,Hotel AU,Recife (PE),1,312.83,312.83,2021-09-02,2021,9,2
122522,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-09-23,2021,9,23
122524,1214,Hotel BP,Brasilia (DF),2,247.62,495.24,2021-10-07,2021,10,7
122526,1214,Hotel AU,Recife (PE),1,312.83,312.83,2021-10-21,2021,10,21
122528,1214,Hotel BW,Campo Grande (MS),2,60.39,120.78,2021-11-04,2021,11,4
122529,1214,Hotel BD,Natal (RN),2,242.88,485.76,2021-11-11,2021,11,11
122530,1214,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-11-18,2021,11,18
122531,1214,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,2021-11-25,2021,11,25
122534,1214,Hotel AU,Recife (PE),1,312.83,312.83,2021-12-16,2021,12,16
122537,1214,Hotel BP,Brasilia (DF),1,247.62,247.62,2022-01-06,2022,1,6
122546,1214,Hotel BD,Natal (RN),2,242.88,485.76,2022-03-10,2022,3,10
122547,1214,Hotel AU,Recife (PE),2,312.83,625.66,2022-03-17,2022,3,17
122551,1214,Hotel BD,Natal (RN),3,242.88,728.64,2022-04-14,2022,4,14
122552,1214,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2022-04-21,2022,4,21
122554,1214,Hotel BW,Campo Grande (MS),4,60.39,241.56,2022-05-05,2022,5,5
122555,1214,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2022-05-12,2022,5,12
122556,1214,Hotel BP,Brasilia (DF),4,247.62,990.48,2022-05-19,2022,5,19
122560,1214,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2022-06-16,2022,6,16
122562,1214,Hotel Z,Aracaju (SE),1,208.04,208.04,2022-06-30,2022,6,30
122565,1214,Hotel AU,Recife (PE),4,312.83,1251.32,2022-07-21,2022,7,21
122566,1215,Hotel AU,Recife (PE),1,312.83,312.83,2019-09-26,2019,9,26
122568,1215,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,2019-10-10,2019,10,10
122570,1215,Hotel BP,Brasilia (DF),4,247.62,990.48,2019-10-24,2019,10,24
122574,1215,Hotel Z,Aracaju (SE),1,208.04,208.04,2019-11-21,2019,11,21
122580,1215,Hotel AU,Recife (PE),4,312.83,1251.32,2020-01-02,2020,1,2
122581,1215,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-09,2020,1,9
122593,1215,Hotel AU,Recife (PE),2,312.83,625.66,2020-04-02,2020,4,2
122594,1215,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-04-09,2020,4,9
122598,1215,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-07,2020,5,7
122603,1215,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-06-11,2020,6,11
122605,1215,Hotel BD,Natal (RN),4,242.88,971.52,2020-06-25,2020,6,25
122610,1215,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-07-30,2020,7,30
122613,1215,Hotel K,Salvador (BH),3,263.41,790.23,2020-08-20,2020,8,20
122614,1215,Hotel AU,Recife (PE),3,312.83,938.49,2020-08-27,2020,8,27
122618,1215,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2020-09-24,2020,9,24
122628,1216,Hotel BD,Natal (RN),2,242.88,485.76,2019-11-28,2019,11,28
122629,1216,Hotel K,Salvador (BH),1,263.41,263.41,2019-12-05,2019,12,5
122638,1216,Hotel BD,Natal (RN),1,242.88,242.88,2020-02-06,2020,2,6
122639,1216,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-02-13,2020,2,13
122641,1216,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-02-27,2020,2,27
122645,1216,Hotel K,Salvador (BH),4,263.41,1053.64,2020-03-26,2020,3,26
122647,1216,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-04-09,2020,4,9
122651,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-05-07,2020,5,7
122654,1216,Hotel K,Salvador (BH),2,263.41,526.82,2020-05-28,2020,5,28
122667,1216,Hotel AU,Recife (PE),4,312.83,1251.32,2020-08-27,2020,8,27
122673,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,2020-10-08,2020,10,8
122681,1216,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-12-03,2020,12,3
122683,1216,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-12-17,2020,12,17
122685,1216,Hotel K,Salvador (BH),2,263.41,526.82,2020-12-31,2020,12,31
122687,1216,Hotel BW,Campo Grande (MS),3,60.39,181.17,2021-01-14,2021,1,14
122690,1216,Hotel BP,Brasilia (DF),3,247.62,742.86,2021-02-04,2021,2,4
122691,1216,Hotel BD,Natal (RN),2,242.88,485.76,2021-02-11,2021,2,11
122695,1216,Hotel AF,Sao Paulo (SP),2,139.1,278.2,2021-03-11,2021,3,11
122697,1216,Hotel AU,Recife (PE),4,312.83,1251.32,2021-03-25,2021,3,25
122701,1217,Hotel AU,Recife (PE),2,312.83,625.66,2019-10-03,2019,10,3
122707,1217,Hotel BW,Campo Grande (MS),1,60.39,60.39,2019-11-14,2019,11,14
122709,1217,Hotel BD,Natal (RN),3,242.88,728.64,2019-11-28,2019,11,28
122712,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,2019-12-19,2019,12,19
122715,1217,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-01-09,2020,1,9
122716,1217,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-01-16,2020,1,16
122717,1217,Hotel BD,Natal (RN),4,242.88,971.52,2020-01-23,2020,1,23
122720,1217,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2020-02-13,2020,2,13
122721,1217,Hotel BP,Brasilia (DF),1,247.62,247.62,2020-02-20,2020,2,20
122723,1217,Hotel BW,Campo Grande (MS),1,60.39,60.39,2020-03-05,2020,3,5
122725,1217,Hotel AU,Recife (PE),3,312.83,938.49,2020-03-19,2020,3,19
122726,1217,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-03-26,2020,3,26
122736,1217,Hotel Z,Aracaju (SE),3,208.04,624.12,2020-06-04,2020,6,4
122739,1217,Hotel K,Salvador (BH),4,263.41,1053.64,2020-06-25,2020,6,25
122740,1217,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-07-02,2020,7,2
122743,1217,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-07-23,2020,7,23
122744,1217,Hotel AF,Sao Paulo (SP),4,139.1,556.4,2020-07-30,2020,7,30
122747,1217,Hotel K,Salvador (BH),4,263.41,1053.64,2020-08-20,2020,8,20
122748,1217,Hotel AU,Recife (PE),3,312.83,938.49,2020-08-27,2020,8,27
122757,1217,Hotel AU,Recife (PE),3,312.83,938.49,2020-10-29,2020,10,29
122760,1217,Hotel AF,Sao Paulo (SP),3,139.1,417.3,2020-11-19,2020,11,19
122762,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-03,2020,12,3
122766,1217,Hotel BW,Campo Grande (MS),2,60.39,120.78,2020-12-31,2020,12,31
122773,1218,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,2019-10-03,2019,10,3
122779,1218,Hotel K,Salvador (BH),1,263.41,263.41,2019-11-14,2019,11,14
122780,1218,Hotel AF,Sao Paulo (SP),1,139.1,139.1,2019-11-21,2019,11,21
122782,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-05,2019,12,5
122783,1218,Hotel K,Salvador (BH),1,263.41,263.41,2019-12-12,2019,12,12
122784,1218,Hotel BP,Brasilia (DF),1,247.62,247.62,2019-12-19,2019,12,19
122785,1218,Hotel BD,Natal (RN),3,242.88,728.64,2019-12-26,2019,12,26
122790,1218,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-01-30,2020,1,30
122791,1218,Hotel K,Salvador (BH),2,263.41,526.82,2020-02-06,2020,2,6
122792,1218,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,2020-02-13,2020,2,13
122794,1218,Hotel BP,Brasilia (DF),2,247.62,495.24,2020-02-27,2020,2,27
122795,1218,Hotel BW,Campo Grande (MS),4,60.39,241.56,2020-03-05,2020,3,5
122796,1218,Hotel Z,Aracaju (SE),2,208.04,416.08,2020-03-12,2020,3,12
122806,1218,Hotel AU,Recife (PE),1,312.83,312.83,2020-05-21,2020,5,21
